entity_id,destination,latitude,longitude,coordinate_source
77668676e85963d78e053a9cf7405042d7d849f3aa94332e33dfcdcacb41b736,Barcelona,41.391195,2.164495,ciudad_centroid_local
7767930f0a10b23e1b37dc16666cb7981e06dd6eb61e06c55abd0e0f561f4b8f,Madrid,40.423559,-3.694702,ciudad_centroid_local
776b634477e7797331e65b5f2586ad02d109911bbc18908ddde3aee975b83394,Menorca,39.942923,4.033185,ciudad_centroid_local
776b671205922f60278e8158014a7ae216c2788b840b5d7ec5d92e3047a364fd,Sevilla,37.391738,-5.983083,ciudad_centroid_local
776bf78089883a3c5cd8a4b4b49df6e73f36fb622c628696179fd494f3c79263,Barcelona,41.391195,2.164495,ciudad_centroid_local
776d0df924cc819981b8a48ab075fcdc0b61a2a1dc61723c8eedb7a5aa3a5438,Madrid,40.423559,-3.694702,ciudad_centroid_local
776d88cc5f53859f1b87fab096e80d9f945a5de578337b7a3b60bebc9d49702b,Barcelona,41.391195,2.164495,ciudad_centroid_local
777009a189a153045adc2cc2f65d5803be1b11d94a1606434a68564328f0fca5,Euskadi,43.263878,-2.513548,ciudad_centroid_local
777077e35083b19a2f34d5d5fdf5934427fbead5f7a231b1772e6c19e46487f5,Málaga,36.718799,-4.42424,ciudad_centroid_local
777091470d53fb2f42be389f450eb15edec03991284c9445aa2d19ab6c99e411,Mallorca,39.658539,3.027134,ciudad_centroid_local
77713a1c232fc85f9a143e7b3d1b1bee4c52ed7920e0dfa9296814adea8ed8ee,Málaga,36.718799,-4.42424,ciudad_centroid_local
7771b3000c88ff2e35ee34e7ff44f53796758c099dcc1216dd9098e34c35df47,Sevilla,37.391738,-5.983083,ciudad_centroid_local
777209c27e7b0e20f24ae68156032ccdf436b83c515ad4b35c4b74ab1a4b435e,Málaga,36.718799,-4.42424,ciudad_centroid_local
77723cbc1d84ea2a648f73322acafbc941e683dfbbae4a6078bbe39b8e21cdc5,Barcelona,41.391195,2.164495,ciudad_centroid_local
77724226f8091e48568c1a3c1c8624d5b8991049ec9eb9917ba232fc104a3cea,Girona,42.026239,3.007877,ciudad_centroid_local
77731f155a93551d12539e9b3f574354a31acf9b42ce80916aca39d888e98c97,Euskadi,43.263878,-2.513548,ciudad_centroid_local
77734b35f1d52a4d12189dc19e941505b322604f1ab6b6cc109f5138e0fb1511,Sevilla,37.391738,-5.983083,ciudad_centroid_local
